commentary_id,form,exclude_count,boundary_insecure_count,continuation_fragment_count,segmented_fragment_count,complex_logogram_count,cross_script_count,source_override_count,reason_classes,evidence_text
HT140,OLE-KI,2,0,0,0,2,0,0,complex_logogram,• OLE+KI {*618}
HT140,OLE-U,8,0,0,0,8,0,0,complex_logogram,OLE+ U {*610} || OLE+U {*610} || ]OLE+U {*610}
HT140,SI-*118,1,1,0,0,0,0,0,physical_boundary,• .2 U-*34-SI • [•]-SI-*118 KA 3 .3 KA 1 .3 KA 
HT140,U-*34-SI,1,1,0,0,0,0,0,physical_boundary,{*618} 1 J .2 • .2 U-*34-SI [•] .2 * 86-SI-*118
HT141,A-RI,1,1,0,0,0,0,0,physical_boundary,RA MUTILA .1 ] 1 .1 A-RI-[ .2 ]RU-DI-[ INFRA
HT141,RU-DI,1,1,0,0,0,0,0,physical_boundary,1 ] 1 .1 A-RI-[ .2 ]RU-DI-[ INFRA MUTILA
HT15,GRA-L3-L3,1,0,0,0,1,0,0,complex_logogram,GRA+L3L3 {*586}
HT154A,TU-ME-PA-JA,1,1,0,0,0,0,0,physical_boundary,UMBER FRACTION .1 ] TU-ME-PA-JA [ .2 ] OLIV [ .2 ]G
HT154J,NU-TE,1,1,0,0,0,0,0,physical_boundary,A.1 ] VEST. [ A.2 ] NU-TE [ INFRA MUTILA SUPR
HT16,*188-KU,1,0,0,0,1,0,0,complex_logogram,*188+KU {*684}
HT18,GRA-QE,1,0,0,0,1,0,0,complex_logogram,GRA+QE {*578}
HT18,OLE-KI,1,0,0,0,1,0,0,complex_logogram,OLE+KI {*618}
HT2,KI-RE-TA-NA,1,1,0,0,0,0,0,physical_boundary,LE+E {*613} 3 [ .3 ]KI-RE-TA-NA OLE+U {*610} 5 4 [
HT2,OLE-A,2,0,0,0,2,0,0,complex_logogram,]OLE+A {*609}
HT2,OLE-E,1,0,0,0,1,0,0,complex_logogram,OLE+E {*613}
HT2,OLE-U,2,0,0,0,2,0,0,complex_logogram,OLE+U {*610}
HT20,*188-KU,1,0,0,0,1,0,0,complex_logogram,*188+KU {*684}
HT21,OLE-E,1,0,0,0,1,0,0,complex_logogram,OLE+E {*613}
HT21,OLE-U,1,0,0,0,1,0,0,complex_logogram,OLE+U {*610}
HT22,GRA-L2,1,0,0,0,1,0,0,complex_logogram,GRA+L2 {*585}
HT23,MI-JA-RU,2,0,0,0,2,0,0,complex_logogram,MI + JA +RU {*550} || MI + JA +RU {*550}[
HT23,OLE-NE,1,0,0,0,1,0,0,complex_logogram,OLE+NE {*612}
HT23,OLE-RI,1,0,0,0,1,0,0,complex_logogram,OLE+RI {*614}
HT23,OLE-TU,1,0,0,0,1,0,0,complex_logogram,OLE+TU {*621}
HT23,QA-PU,2,0,0,0,2,0,0,complex_logogram,QA +[?]+ PU {*508} || QA +[?]+PU {*510}[
HT23,QA-RE,2,0,0,0,2,0,0,complex_logogram,QA +[?]+ RE {*509} || QA +[?]+ RE {*508}
HT23,SI-ME,1,0,0,0,1,0,0,complex_logogram,SI+ME {*530}
HT24,JA-KA-*118,1,0,0,0,1,0,0,complex_logogram,JA+KA {*539} *118
HT24,KI-MA-RU,1,0,0,0,1,0,0,complex_logogram,KI MA+RU[ {*546}
HT24,MA-RU,1,0,0,0,1,0,0,complex_logogram,MA+RU {*560}[
HT24,MA-RU-ME,3,0,0,0,3,0,0,complex_logogram,MA+RU ME {*561} || MA+RU ME {*561}[
HT24,SI-ME-KI-*118,1,0,0,0,1,0,0,complex_logogram,SI+ME KI {*531} *118
HT25,DI-NA-U,1,1,0,0,0,0,0,physical_boundary,MUTILA A.1 ] 1 A.1 DI-NA-U [ A.2 ]RU-NI 1 A.2
HT25,DU-RU-WI,1,1,0,0,0,0,0,physical_boundary,] ZU-JU-PU 2 1 A.4 DU-RU-WI[ A.5 ] I-KI-RA 1 A.
HT25,I-KI-RA,1,1,0,0,0,0,0,physical_boundary,A.4 DU-RU-WI[ A.5 ] I-KI-RA 1 A.5 PA 1 SUPRA MU
HT25,RU-NI,1,1,0,0,0,0,0,physical_boundary,A.1 DI-NA-U [ A.2 ]RU-NI 1 A.2 U-RE-WI 1 A.2
HT25,TU-QE-NU,1,1,0,0,0,0,0,physical_boundary,.3 A-RI-NI-TA 1 A.3 TU-QE-NU[ A.4 ] ZU-JU-PU 2 1
HT25,ZU-JU-PU,1,1,0,0,0,0,0,physical_boundary,A.3 TU-QE-NU[ A.4 ] ZU-JU-PU 2 1 A.4 DU-RU-WI[ A
HT26,*406V-AS-KE,1,0,0,0,1,0,0,complex_logogram,• *406VAS+KE {*656} • VIR
HT26,KI-ME,1,0,0,0,1,0,0,complex_logogram,KI+ME {*545}
HT26,RO-NI,1,1,0,0,0,0,0,physical_boundary,*656} • VIR 9 B.2 ]-RO-NI 3 B.2-3 KA-U-ZU-NI
HT26,VAS-KE,1,0,0,0,1,0,0,complex_logogram,406VAS+KE {*656} •
HT27,I-MI-SA-RA,1,1,0,0,0,0,0,physical_boundary,6 51 A.2 RE 20 A.3 ]I-MI-SA-RA 4 3 A.4 ]QE 21 A.4
HT27,KI-*310,1,1,0,0,0,0,0,physical_boundary,A.4 KI-DA-[ A.4-5 ]KI-*310 • KU-* 305 [ A.5 ]S
HT27,KI-DA,1,1,0,0,0,0,0,physical_boundary,4 3 A.4 ]QE 21 A.4 KI-DA-[ A.4-5 ]KI-*310 •
HT27,SA-RA-DI,1,1,0,0,0,0,0,physical_boundary,0 • KU-* 305 [ A.5 ]SA-RA-DI 5 A.6 VIR 42 A.7 KU
HT28,GRA-QE-*578,1,0,0,0,1,0,0,complex_logogram,GRA+QE {*578)
HT28,OLE-DI,5,0,0,0,5,0,0,complex_logogram,OLE+DI {*608} || OLE +DI
HT28,OLE-KI,1,0,0,0,1,0,0,complex_logogram,OLE+KI {*618}
HT28,OLE-MI,1,0,0,0,1,0,0,complex_logogram,OLE+MI {*622}
HT28,OLE-TU,1,0,0,0,1,0,0,complex_logogram,OLE + TU {*621}
HT28,OLE-U,1,0,0,0,1,0,0,complex_logogram,OLE+U {*610}
HT28,VIR-KA-VINA,1,0,0,0,1,0,0,complex_logogram,VIR+KA {*568} VINA
HT29,DI-JA-I,1,1,0,0,0,0,0,physical_boundary,.2 PA-JA-RE 2 [ .3 ]DI-JA-I 2 .4 SA-* 323-MI 1
HT29,KI-TA,1,1,0,0,0,0,0,physical_boundary,* 323-MI 1 .4-5 [•]-KI-TA 2 .5 A-RE-DA-I 2 .6
HT3,DI-NA,1,1,0,0,0,0,0,physical_boundary,A .1 ] MA-DI 2 .1 ] DI-NA-[ .2 QE-RA 2-JA[ .3
HT3,KU-PA,1,1,0,0,0,0,0,physical_boundary,2-RE 5 .5 DI [ .6 ]KU-PA 3-NU 3 [ .7 MA-DI 2
HT3,MA-DI,1,1,0,0,0,0,0,physical_boundary,N SUPRA MUTILA .1 ] MA-DI 2 .1 ] DI-NA-[ .2 Q
HT3,SI-TU-RA,1,1,0,0,0,0,0,physical_boundary,MU-RU 1 .4 RU[ .5 ]SI-TU-RA 2-RE 5 .5 DI [ .6 ]
HT30,OLE-TA,2,0,0,0,2,0,0,complex_logogram,OLE+TA {*615}
HT30,QA-PU,1,0,0,0,1,0,0,complex_logogram,QA +[?]+PU {*510}
HT31,*402V-AS-PA-TA-QE,1,0,0,0,1,0,0,complex_logogram,*402VAS+ PA-TA-QE
HT31,*402V-AS-QA-PA,1,0,0,0,1,0,0,complex_logogram,*402VAS+ QA-PA 3
HT31,*402V-AS-SU-PA-RA,1,0,0,0,1,0,0,complex_logogram,*402VAS+ SU-PA 3-RA
HT31,*415V-AS-SU-PU,1,0,0,0,1,0,0,complex_logogram,*415VAS+ SU-PU
HT31,*416V-AS-KA-RO-PA,1,0,0,0,1,0,0,complex_logogram,] *416VAS+ KA-RO-PA 3
HT31,TI-SA,1,1,0,0,0,0,0,physical_boundary,OGRAM NUMBER .1 [•]-TI-SA • PU-KO • *410VAS [
HT31,VEST-*402V-AS,1,0,0,0,1,0,0,complex_logogram,VEST . *402VAS+ [ ]
HT32,MI-JA-RU,1,0,0,0,1,0,0,complex_logogram,MI + JA +RU {*550}
HT32,OLE-NE,2,0,0,0,2,0,0,complex_logogram,OLE+NE {*612} || OLE+NE[ {*612}
HT32,QA-PU,1,0,0,0,1,0,0,complex_logogram,QA +[?]+PU {*510}
HT32,QA-RE,1,0,0,0,1,0,0,complex_logogram,QA +[?]+ RE {*508}
HT33,*341-PI,1,0,0,0,1,0,0,complex_logogram,*341+PI {*646}
HT33,*401V-AS-*304,1,0,0,0,1,0,0,complex_logogram,*401VAS+*304 {*653}
HT33,E-KA,1,0,0,0,1,0,0,complex_logogram,E+KA {*526}
HT33,MI-JA-KA,1,0,0,0,1,0,0,complex_logogram,MI + JA +KA {*552}
HT33,PA-QE,1,0,0,0,1,0,0,complex_logogram,PA 3 +QE {*537}
HT33,QA-RE,1,0,0,0,1,0,0,complex_logogram,QA +[?]+ RE {*508}
HT33,QA-RE-PU,1,0,0,0,1,0,0,complex_logogram,] QA +[?]+ RE +PU {*509}
HT34,E-KA,1,0,0,0,1,0,0,complex_logogram,E+KA {*526}
HT34,MI-JA-KA,1,0,0,0,1,0,0,complex_logogram,MI + JA +KA {*552}[
HT34,MI-JA-RU,1,0,0,0,1,0,0,complex_logogram,MI-JA-RU {*550}
HT34,QA-PU,1,0,0,0,1,0,0,complex_logogram,QA +[?]+PU {*510}
HT34,QA-RE,1,0,0,0,1,0,0,complex_logogram,QA +[?]+ RE {*508}
HT34,SA-MU-KU,1,0,0,0,1,0,0,complex_logogram,SA-MU-KU {*521}
HT34,SI-I,1,0,0,0,1,0,0,complex_logogram,SI[ ]I+[?] {*516} •
HT35,MI-JA-RU,1,0,0,0,1,0,0,complex_logogram,MI + JA +RU {*550}
HT35,OLE-RI,1,0,0,0,1,0,0,complex_logogram,OLE+RI {*614}
HT35,OLE-TA,1,0,0,0,1,0,0,complex_logogram,OLE+TA {*615}[
HT35,QA-PU,1,0,0,0,1,0,0,complex_logogram,QA +[?]+PU {*510}
HT36,*307-*307-GRA-QE,1,0,0,0,1,0,0,complex_logogram,*307+*307 {*638} GRA+QE {*578}
HT37,MI-JA-I,1,0,0,0,1,0,0,complex_logogram,MI + JA +I {*551} •
HT37,RE-SU,1,1,0,0,0,0,0,physical_boundary,.1 KA-KI • SU[ .2 ]RE-SU[ .2 ] VEST. [ .3 ]
HT38,KA-A-*118,1,0,0,0,1,0,0,complex_logogram,KA+A {*554} *118
HT38,TELA-*312-TELA-KU,1,0,0,0,1,0,0,complex_logogram,TELA+*312 {TELA+KU; *536}
HT38,TELA-KU,1,0,0,0,1,0,0,complex_logogram,TELA+KU {*535}
HT39,*407V-AS-A,1,0,0,0,1,0,0,complex_logogram,*407VAS+A {*657}
HT39,KU-RE,1,1,0,0,0,0,0,physical_boundary,.3 ]SA-MA-TI 10 .3 KU-RE [ .4 VACAT [ .5 ]KU
HT39,KU-RE-JU,1,1,0,0,0,0,0,physical_boundary,TA-I-*123 10 [ .2 ]KU-RE-JU 8 .2 KU[ .3 ]SA-MA-
HT39,KU-RO,1,1,0,0,0,0,0,physical_boundary,RE [ .4 VACAT [ .5 ]KU-RO *407VAS+A {*657} 10
HT39,SA-MA-TI,1,1,0,0,0,0,0,physical_boundary,-RE-JU 8 .2 KU[ .3 ]SA-MA-TI 10 .3 KU-RE [ .4 VA
HT4,*306-TI-KA-A-RE,1,1,0,0,0,0,0,physical_boundary,N SUPRA MUTILA .1 ]-*306-TI-KA-A-RE [ .2 ]-DU-RI-TE 2 .
HT4,DU-RI-TE,1,1,0,0,0,0,0,physical_boundary,6-TI-KA-A-RE [ .2 ]-DU-RI-TE 2 .3 PA-RE[ .4 ]TA-
HT4,PA-RE,1,1,0,0,0,0,0,physical_boundary,.2 ]-DU-RI-TE 2 .3 PA-RE[ .4 ]TA-PI-SI-DI 2
HT4,TA-PI-SI-DI,1,1,0,0,0,0,0,physical_boundary,-TE 2 .3 PA-RE[ .4 ]TA-PI-SI-DI 2
HT40,KU-RO,1,1,0,0,0,0,0,physical_boundary,A-TA • GRA[] 134 .3 KU-RO [ .4 ]KU[ INFRA MUT
HT41,QE-TU,1,1,0,0,0,0,0,physical_boundary,A.1 ] VEST. [ A.2 ]QE-TU 10 A.3 *305 • *304
HT42,RE-TU,1,1,0,0,0,0,0,physical_boundary,2 .5 SU-DU[ .6-7 ]-RE-TU OLE+KI[ {*618} ]J E
HT42,SI-SE,1,0,0,0,1,0,0,complex_logogram,• SI+SE {*529} • TE •
HT42,SU-DU,1,1,0,0,0,0,0,physical_boundary,OLE+MI {*622} 2 .5 SU-DU[ .6-7 ]-RE-TU OLE+K
HT42+59,RE-TU,3,3,0,0,0,0,0,physical_boundary,2 .5 SU-DU[ .6-7 ]-RE-TU OLE+KI[ {*618} ]J E
HT42+59,SI-SE,3,0,0,0,3,0,0,complex_logogram,• SI+SE {*529} • TE •
HT42+59,SU-DU,3,3,0,0,0,0,0,physical_boundary,OLE+MI {*622} 2 .5 SU-DU[ .6-7 ]-RE-TU OLE+K
HT43,GRA-PA,1,0,0,0,1,0,0,complex_logogram,• I • GRA+PA {*574}
HT44,OLE-KI,1,0,0,0,1,0,0,complex_logogram,]OLE+KI {*617}
HT44,OLE-RA,1,0,0,0,1,0,0,complex_logogram,OLE+RA {*616}
HT44,OLE-U,1,0,0,0,1,0,0,complex_logogram,OLE+U {*610}
HT44,TE-GRA-F,1,0,0,0,1,0,0,complex_logogram,• TE GRA+F {*582} [
HT45,QA-RE-PU,2,0,0,0,2,0,0,complex_logogram,QA +[?]+ RE +PU {*509}
HT46,KU-RO,1,1,0,0,0,0,0,physical_boundary,A.1 ]MU-RU 1 [ A.2 ]KU-RO 43 J B.1 ] VEST. [
HT46,MU-RU,1,1,0,0,0,0,0,physical_boundary,""" SUPRA MUTILA A.1 ]MU-RU 1 [ A.2 ]KU-RO 43 J"
HT47,KI-DA-RO,1,1,0,0,0,0,0,physical_boundary,[ A.3-4 ] PI 10 A.4 KI-DA-RO [ ] VEST. [ A.5 ] 5
HT47,MI-NU-MI,1,1,0,0,0,0,0,physical_boundary,ST. [ A.5 ] 5 A.6 ]-MI-NU-MI B.1 ]RA-NA-RE[ B.2-
HT47,RA-NA-RE,1,1,0,0,0,0,0,physical_boundary,A.6 ]-MI-NU-MI B.1 ]RA-NA-RE[ B.2-6 DESUNT
HT47,TU-RO,1,0,0,0,1,0,0,complex_logogram,]TU+RO {*547} •
HT49,I-KI,1,1,0,0,0,0,0,physical_boundary,TILA B.1 ]KU[ B.2 ] I-KI [ B.2 ]TA[ [[ _____
HT49,SI-RA,1,1,0,0,0,0,0,physical_boundary,A.5 ] VEST. [ A.5 ] SI-RA 1 A.6 A-RU 1 A.6 [•
HT49,TA-NA-TI,1,1,0,0,0,0,0,physical_boundary,[•]-RA 2-DU [ A.2 ] TA-NA-TI • 1 [ A.3 ] VEST. [
HT5,MA-SI,1,1,0,0,0,0,0,physical_boundary,TILA .1 ]*307[ .2 ] MA-SI 30 [ .3 ]-WI-DU 10
HT5,WI-DU,1,1,0,0,0,0,0,physical_boundary,2 ] MA-SI 30 [ .3 ]-WI-DU 10 [ .4 ]VEST.[ INF
HT50,OLE-DI,1,0,0,0,1,0,0,complex_logogram,]OLE+DI[ {*608}
HT50,OLE-E,1,0,0,0,1,0,0,complex_logogram,OLE+E {*613}
HT50,OLE-KI,2,0,0,0,2,0,0,complex_logogram,OLE+KI {*618} || ]OLE+KI[ {*618}
HT50,OLE-MI,1,0,0,0,1,0,0,complex_logogram,OLE+MI {*622}
HT50,OLIV-TU,1,0,0,0,1,0,0,complex_logogram,OLIV+TU {*587}
HT51,KU-ME-TA,1,1,0,0,0,0,0,physical_boundary,[ INFRA MUTILA B.1 ]KU-ME-TA 1 2 [ B.2 ] ZU-DU J
HT51,TI-NI,1,1,0,0,0,0,0,physical_boundary,A [ A.2 ] SE 64 A.2 TI-NI[ A.3 ] RE [ INFRA M
HT51,ZU-DU,1,1,0,0,0,0,0,physical_boundary,U-ME-TA 1 2 [ B.2 ] ZU-DU J F B.2 SI[ B.2 ] V
HT52,DI-KA-KI,1,1,0,0,0,0,0,physical_boundary,TE • [ A.2 ] 4 A.2 DI-KA-KI [ A.3 ] VEST. [ INF
HT53,KU-RE,1,1,0,0,0,0,0,physical_boundary,B.3 ] VEST. [ B.4 ] KU-RE [ INFRA MUTILA
HT53,SA-NE,1,1,0,0,0,0,0,physical_boundary,SUPRA MUTILA A.1 ] SA-NE [ A.2 ] VEST. [ A.3
HT54,KI-MI-RA,1,1,0,0,0,0,0,physical_boundary,]KU-MI-NA-QE[ A.3 ] KI-MI-RA 2 [ INFRA MUTILA B.
HT54,KU-MI-NA-QE,1,1,0,0,0,0,0,physical_boundary,A.1 ] VEST. [ A.2 ]KU-MI-NA-QE[ A.3 ] KI-MI-RA 2 [
HT55,KI-RO,1,1,0,0,0,0,0,physical_boundary,MBER FRACTION A.1 ] KI-RO • A.1 MA-RE 1 [ A.2
HT55,RI-JA,1,1,0,0,0,0,0,physical_boundary,-TE 1 B.1 QE [ B.2 ]RI-JA 1 B.2 I-[ B.3 ] VES
HT56,OLE-KI,1,0,0,0,1,0,0,complex_logogram,]OLE+KI {*618}
HT57,DA-QE-RA,1,1,0,0,0,0,0,physical_boundary,NUMBER FRACTION A.1 DA-QE-RA[ A.1 ] 1 A.2 A[ A.3
HT58,OLE-E,1,0,0,0,1,0,0,complex_logogram,]OLE+E {*613}
HT58,OLE-MI,1,0,0,0,1,0,0,complex_logogram,OLE+MI[ {*622}
HT58,OLE-U,1,0,0,0,1,0,0,complex_logogram,OLE+U {*610}
HT58,U-KI,1,1,0,0,0,0,0,physical_boundary,} 3 .3 OLIV 4 1 .4 ]U-KI [ INFRA MUTILA
HT59,RE-TU,1,1,0,0,0,0,0,physical_boundary,2 .5 SU-DU[ .6-7 ]-RE-TU OLE+KI[ {*618} ]J E
HT59,SI-SE,1,0,0,0,1,0,0,complex_logogram,• SI+SE {*529} • TE •
HT59,SU-DU,1,1,0,0,0,0,0,physical_boundary,OLE+MI {*622} 2 .5 SU-DU[ .6-7 ]-RE-TU OLE+K
HT6,JA-RU,1,0,0,0,1,0,0,complex_logogram,JA+RU {*538}
HT6,MA-RI,1,1,0,0,0,0,0,physical_boundary,.2 RA-TI-SE 1 B.2-3 MA-RI-[•]-I 3 B.4 DU-DA-M
HT60,MI-JA,1,0,0,0,1,0,0,complex_logogram,MI + JA +[•] {*549}
HT60,OLE-RI,1,0,0,0,1,0,0,complex_logogram,]OLE+RI {*614}
HT60,QA-PU,1,0,0,0,1,0,0,complex_logogram,] QA +[?]+PU {*510}
HT60,QA-RE,1,0,0,0,1,0,0,complex_logogram,QA +[?]+ RE {*508}[
HT61,GRA-KU,1,0,0,0,1,0,0,complex_logogram,GRA+KU {*579}
HT61,MI-TI,1,1,0,0,0,0,0,physical_boundary,N SUPRA MUTILA .1 ] MI-TI • GRA+KU {*579} 6 [
HT62,IB-TI,1,1,0,0,0,0,0,physical_boundary,-KU 4 [ .3 ] 1 8 .3 IB-TI-[•] 6 .3 DI[ .4 ] 4
HT62,PA-I-KI,1,1,0,0,0,0,0,physical_boundary,KU[ .2 ] • ] 1 [ .2 PA-I-KI[ .3 ] 8 .3 SA-RO-QE
HT62,SA-RA,1,1,0,0,0,0,0,physical_boundary,ER FRACTION .1 [•-•]SA-RA • TE • VINA [ .2 ][
HT62,SA-RO-QE,1,1,0,0,0,0,0,physical_boundary, PA-I-KI[ .3 ] 8 .3 SA-RO-QE[ .4 ] 28 .5 ] VEST.
HT62+73,IB-TI,3,3,0,0,0,0,0,physical_boundary,-KU 4 [ .3 ] 1 8 .3 IB-TI-[•] 6 .3 DI[ .4 ] 4
HT62+73,PA-I-KI,3,3,0,0,0,0,0,physical_boundary,KU[ .2 ] • ] 1 [ .2 PA-I-KI[ .3 ] 8 .3 SA-RO-QE
HT62+73,SA-RA,3,3,0,0,0,0,0,physical_boundary,ER FRACTION .1 [•-•]SA-RA • TE • VINA [ .2 ][
HT62+73,SA-RO-QE,3,3,0,0,0,0,0,physical_boundary, PA-I-KI[ .3 ] 8 .3 SA-RO-QE[ .4 ] 28 .5 ] VEST.
HT64,KU-ZU-NA,1,1,0,0,0,0,0,physical_boundary,NUMBER FRACTION .1 ]KU-ZU-NA[ .2 ]NA 2 .2 RU-MA[
HT64,RU-MA,1,1,0,0,0,0,0,physical_boundary,-ZU-NA[ .2 ]NA 2 .2 RU-MA[ .3 VACAT .4 ] 3 .4
HT65,*330-SA,1,0,0,0,1,0,0,complex_logogram,*330+SA {*644}
HT66,TA-MI,1,1,0,0,0,0,0,physical_boundary,2 ]DI 2 .2 TA-[ .3 ]TA-MI[ .4 ]RE 1 INFRA MUT
HT67,KU-RO,1,1,0,0,0,0,0,physical_boundary,LA .1 ] VEST. [ .2 ]KU-RO 4 2 0 [ .3 ] FIC •
HT69,MA-DI,1,1,0,0,0,0,0,physical_boundary,1 ] 5 .1 DI 8 [ .2 ]MA-DI 4 [ .3 ]DI 12 [ INF
HT72,SI-VIR,1,1,0,0,0,0,0,physical_boundary,NUMBER FRACTION .1 SI-VIR-[•][ .2 ] VEST. [ I
HT73,IB-TI,1,1,0,0,0,0,0,physical_boundary,-KU 4 [ .3 ] 1 8 .3 IB-TI-[•] 6 .3 DI[ .4 ] 4
HT73,PA-I-KI,1,1,0,0,0,0,0,physical_boundary,KU[ .2 ] • ] 1 [ .2 PA-I-KI[ .3 ] 8 .3 SA-RO-QE
HT73,SA-RA,1,1,0,0,0,0,0,physical_boundary,ER FRACTION .1 [•-•]SA-RA • TE • VINA [ .2 ][
HT73,SA-RO-QE,1,1,0,0,0,0,0,physical_boundary, PA-I-KI[ .3 ] 8 .3 SA-RO-QE[ .4 ] 28 .5 ] VEST.
HT74,KU-RO,1,1,0,0,0,0,0,physical_boundary,LA .1 ] VEST. [ .2 ]KU-RO 20 [ INFRA MUTILA
HT75,KA-RU,1,1,0,0,0,0,0,physical_boundary,NUMBER FRACTION 1. KA-RU[ __________________
HT79,KU-NI,1,1,0,0,0,0,0,physical_boundary,[ .2 ]TU-[•] 3 .3 ]KU-NI[ .3 ] ZU 3 INFRA MU
HT79,TU-PA-RI,1,1,0,0,0,0,0,physical_boundary,• .1 DA-PA 3 [ .2 ]TU-PA-RI 1 [ .2 ]TU-[•] 3 .3
HT79+83,KU-NI,3,3,0,0,0,0,0,physical_boundary,[ .2 ]TU-[•] 3 .3 ]KU-NI[ .3 ] ZU 3 INFRA MU
HT79+83,TU-PA-RI,3,3,0,0,0,0,0,physical_boundary,• .1 DA-PA 3 [ .2 ]TU-PA-RI 1 [ .2 ]TU-[•] 3 .3
HT8,*86-*188,1,0,0,0,1,0,0,complex_logogram,*86+*188 {*565}
HT8,OLE-KI,2,0,0,0,2,0,0,complex_logogram,OLE+KI {*618}
HT80,JU-RA,1,1,0,0,0,0,0,physical_boundary,ON SUPRA MUTILA .1 ]JU-RA[ .2 ] VACAT INFRA M
HT81,MI-JA-RU,1,0,0,0,1,0,0,complex_logogram,• MI + JA +RU {*550} •
HT81,RI-SU-MA,1,1,0,0,0,0,0,physical_boundary,RU {*550} • H [ .2 ]RI-SU-MA L4 .2 KI[ INFRA MUT
HT82,*400-VAS-*304,1,0,0,0,1,0,0,complex_logogram,*400 VAS+*304 {* 653 }
HT83,KU-NI,1,1,0,0,0,0,0,physical_boundary,[ .2 ]TU-[•] 3 .3 ]KU-NI[ .3 ] ZU 3 INFRA MU
HT83,TU-PA-RI,1,1,0,0,0,0,0,physical_boundary,• .1 DA-PA 3 [ .2 ]TU-PA-RI 1 [ .2 ]TU-[•] 3 .3
HT84,F-JA-DU,1,1,0,0,0,0,0,physical_boundary,MBER FRACTION .1 QI F-JA-DU [ .2 ]NU-TI • VIR[
HT84,NU-TI,1,1,0,0,0,0,0,physical_boundary,.1 QI F-JA-DU [ .2 ]NU-TI • VIR[ .3 ] VEST. [
HT85,*307-*307,1,0,0,0,1,0,0,complex_logogram,• *307+*307 {*638} • VIR •
HT85,KU-RO,1,1,0,0,0,0,0,physical_boundary,E 3 A.5 DA-RE 4 A.6 KU-RO[ ] 66 B.1 KI-KI-RA-
HT85,TE-TU,1,1,0,0,0,0,0,physical_boundary,KA 1 B.2 PA 1 B.2-3 TE-TU[ ] 1 B.3 KA 1 B.3 D
HT86,A-KA-RU,1,1,0,0,0,0,0,physical_boundary,20 A.6 VACAT B.1 [[A-KA-RU • ]] B.1-2 [[KU-NI-
HT86,DI-DE,1,1,0,0,0,0,0,physical_boundary,[[SA-RU 20 ]] B.3 [[DI-DE]] .1 [[ VACANT ]]
HT86,GRA-B,1,0,0,0,1,0,0,complex_logogram,GRA+B {*580}
HT86,GRA-K-L2,2,0,0,0,2,0,0,complex_logogram,GRA+K+L2 {*584}
HT86,KU-NI-SU,1,1,0,0,0,0,0,physical_boundary,-KA-RU • ]] B.1-2 [[KU-NI-SU GRA+K+L2 {*584} 20
HT86,SA-RU,1,1,0,0,0,0,0,physical_boundary,{*584} 20 ]] B.2 [[SA-RU 20 ]] B.3 [[DI-DE]]
HT87,A-RA,1,1,0,0,0,0,0,physical_boundary,1 .4 KU-RU-KU 1 .5 A-RA-[•]-A-TU 1
HT87,A-TU,1,1,0,0,0,0,0,physical_boundary,RU-KU 1 .5 A-RA-[•]-A-TU 1
HT88,VIR-KA,1,0,0,0,1,0,0,complex_logogram,VIR+KA {*568}
HT89,JU-*317-QE,1,0,0,0,1,0,0,complex_logogram,JU +*317-QE {*542}
HT89,VIR-*313A,1,0,0,0,1,0,0,complex_logogram,VIR+*313A {*570}
HT9,WA-JA-PI,1,1,0,0,0,0,0,physical_boundary,J E B.1 PA 3 • B.1 WA-JA-PI-[ ] _______________
HT90,OLE-DI,1,0,0,0,1,0,0,complex_logogram,OLE+DI {*608}
HT90,OLE-MI,1,0,0,0,1,0,0,complex_logogram,OLE+MI {*622}
HT91,OLE-KI,1,0,0,0,1,0,0,complex_logogram,• OLE+KI {*618}
HT91,OLE-MI,2,0,0,0,2,0,0,complex_logogram,OLE+MI {*622}
HT91,OLE-U,1,0,0,0,1,0,0,complex_logogram,OLE+U {*610}
HT93,DA-RE-SE,1,0,0,0,1,0,0,complex_logogram,DA+RE+SE {*502}
HT93,I-GRA-PA,2,0,0,0,2,0,0,complex_logogram,• I GRA+PA {*574}
HT93,KI-RO,1,1,0,0,0,0,0,physical_boundary,4 B.1 ] 1 65 H B.1 KI-RO[ B.2 ] VACAT B.3-9
HT93,NI-NA,1,1,0,0,0,0,0,physical_boundary,A.7 *343 2 A.8 PA 3-NI-NA[ A.8 ] PA-SE-JA 20
HT93,O-TI,1,1,0,0,0,0,0,physical_boundary,DE-JU-KU 1 J A.6-7 O-TI-[•] 3 A.7 DA-RI-DA
HT93,PA-SE-JA,1,1,0,0,0,0,0,physical_boundary,8 PA 3-NI-NA[ A.8 ] PA-SE-JA 20 A.9 VIR 10 F[ A.
HT93,RE-SE,1,0,0,0,1,0,0,complex_logogram,• GRA PA 3 • RE+SE {*515}
HT94,DE-ME-TE,1,1,0,0,0,0,0,physical_boundary,.4 *86 • B.4 RA-[•]-DE-ME-TE 1 B.5 QI F-TU-[•] 1
HT94,F-TU,1,1,0,0,0,0,0,physical_boundary,]-DE-ME-TE 1 B.5 QI F-TU-[•] 1 B.6 VACAT
HT94,KU2-QE-RO3,1,0,1,0,0,0,0,editorial_continuation,"FOR KE-KI-RU, COMPARE CHIC #186: 028-047-049-061 KU2-QE-RO3-"
HT94,TI-A,1,0,0,0,1,0,0,complex_logogram,TI+A {*523}
HT94,VIR-*313B,1,0,0,0,1,0,0,complex_logogram,VIR+*313B {*571}
